Time,ADAUSDT,BATUSDT,BTCUSDT,BTTUSDT,DASHUSDT,EOSUSDT,ETCUSDT,ETHUSDT,HOTUSDT,IOTAUSDT,LINKUSDT,LTCUSDT,NEOUSDT,OMGUSDT,QTUMUSDT,THETAUSDT,TRXUSDT,VETUSDT,XLMUSDT,XMRUSDT,XRPUSDT
1613541600000,0.83472,0.5308,50556.05,0.0011244,245.75,4.5731,14.1028,1772.76,0.0012747,1.2506,30.4769,213.12,40.171,5.9061,6.12,3.25163,0.05035,0.047244,0.46699,238.09,0.51335
1613545200000,0.86497,0.567,51112.39,0.001166,257.27,4.7188,14.6,1806.21,0.0012857,1.3086,31.3388,218.88,41.619,6.0855,6.316,3.44299,0.05136,0.049766,0.48213,243.0,0.52869
1613548800000,0.84895,0.5563,51031.71,0.001159,254.42,4.7004,14.638,1800.24,0.0012742,1.2967,31.3457,220.52,41.281,6.0855,6.268,3.41898,0.05123,0.05124,0.48309,242.1,0.52772
1613552400000,0.85828,0.5525,51431.04,0.0011521,254.67,4.7813,14.8948,1811.63,0.0012835,1.315,31.5475,222.06,41.832,6.0546,6.384,3.3934,0.05172,0.05017,0.48294,243.01,0.53283
1613556000000,0.86268,0.5658,51192.0,0.001152,258.26,4.7658,15.2662,1806.15,0.0012933,1.3239,31.7126,222.82,41.69,6.1901,6.57,3.42895,0.05235,0.051042,0.49086,245.81,0.54527
1613559600000,0.86563,0.5618,51273.46,0.0011526,260.95,4.7856,15.51,1807.6,0.0012851,1.3099,31.9278,224.24,41.653,6.228,6.527,3.43552,0.05247,0.051385,0.49,249.21,0.53422
1613563200000,0.87043,0.5663,51039.56,0.0011522,257.16,4.7762,15.181,1825.19,0.0013034,1.3126,31.8965,223.7,42.024,6.2432,6.614,3.44888,0.05246,0.052283,0.49393,248.42,0.5379
1613566800000,0.86342,0.5647,51149.96,0.001207,255.21,4.7838,15.3263,1823.8,0.0012931,1.3083,31.821,226.15,41.78,6.1937,6.628,3.43778,0.05276,0.052437,0.49008,248.89,0.5396
1613570400000,0.87196,0.5668,51262.0,0.0012589,257.01,4.8138,15.3995,1816.99,0.0013321,1.3024,31.88,230.57,42.201,6.2645,6.617,3.45,0.05343,0.051947,0.49291,254.6,0.54345
1613574000000,0.86803,0.5617,51169.97,0.001248,255.58,4.8044,15.2752,1812.0,0.0013305,1.2817,31.7722,229.72,42.025,6.2791,6.594,3.43429,0.0531,0.05199,0.49114,251.39,0.54071
1613577600000,0.8696,0.5661,51241.35,0.0012515,253.89,4.8223,15.1636,1815.46,0.0013443,1.2832,31.8492,227.96,41.961,6.3464,6.589,3.55355,0.053,0.051897,0.49273,250.55,0.55528
1613581200000,0.87576,0.5841,51376.85,0.0012355,254.03,4.788,15.2148,1819.26,0.0013374,1.2941,31.8123,227.32,43.458,6.3754,6.586,3.54132,0.05344,0.051661,0.49877,250.77,0.54777
1613584800000,0.8732,0.5819,51430.59,0.0012352,258.65,4.7697,15.1367,1817.82,0.0013665,1.3255,31.6928,226.61,43.333,6.354,6.579,3.51219,0.05295,0.05119,0.5005,250.2,0.5435
1613588400000,0.88912,0.58,52142.35,0.0012775,257.24,4.7768,15.0614,1837.76,0.0014772,1.3154,31.9997,231.07,43.011,6.3335,6.661,3.53293,0.05318,0.051167,0.50069,257.95,0.54441
1613592000000,0.87876,0.5779,52240.0,0.0012567,259.71,4.8032,14.9993,1829.47,0.0014806,1.3177,32.1751,229.8,43.025,6.2765,6.664,3.51388,0.05313,0.050508,0.50181,261.94,0.55027
1613595600000,0.89068,0.5798,52349.99,0.0012488,269.29,4.8157,15.1792,1852.99,0.0014913,1.3129,32.4077,235.84,42.733,6.3446,6.687,3.56243,0.05338,0.050347,0.50636,265.97,0.55028
1613599200000,0.88579,0.5688,52104.43,0.0012142,263.69,4.7521,15.2092,1838.07,0.0015228,1.292,32.0125,232.58,42.167,6.3473,6.616,3.49101,0.05266,0.0505,0.49598,265.39,0.54049
1613602800000,0.89206,0.5748,52119.71,0.0012119,265.96,4.8441,15.3015,1849.88,0.0015463,1.3007,32.2324,237.49,42.551,6.3886,6.639,3.50799,0.05256,0.051196,0.49737,272.25,0.53467
1613606400000,0.90066,0.5832,52267.32,0.0012199,264.57,4.9494,15.4832,1869.53,0.0015137,1.3463,32.8586,234.2,43.123,6.4601,6.782,3.53856,0.05354,0.051691,0.50895,269.76,0.54531
1613610000000,0.91136,0.5845,52132.46,0.0012066,264.86,4.9695,15.746,1906.17,0.0015046,1.3289,33.0947,236.87,43.718,6.57,6.942,3.5498,0.05391,0.051923,0.50942,270.07,0.54886
1613613600000,0.92005,0.5816,52318.89,0.0012503,264.62,4.9376,15.6705,1908.0,0.0015098,1.3456,33.5,235.11,43.229,6.5577,7.08,3.56,0.05412,0.053328,0.50537,266.75,0.54814
1613617200000,0.90837,0.5786,52032.64,0.0012654,261.0,4.898,15.3299,1891.99,0.0014971,1.3293,33.0091,232.35,42.655,6.5384,7.088,3.57879,0.05366,0.052531,0.50071,263.81,0.54233
1613620800000,0.9174,0.5882,52153.36,0.0012539,261.7,4.9327,15.3754,1901.09,0.0015073,1.3372,33.1087,231.43,42.97,6.6272,7.143,3.61009,0.05375,0.05335,0.50369,265.59,0.54758
1613624400000,0.93921,0.594,52170.01,0.001261,265.17,4.9458,15.3071,1899.53,0.0015007,1.3449,33.0314,233.9,43.493,6.5754,7.17,3.5946,0.05403,0.053225,0.51194,273.62,0.54961
1613628000000,0.95723,0.5918,51905.66,0.0012339,263.64,4.9121,15.2194,1896.3,0.0014644,1.322,32.9075,229.6,43.16,6.5537,7.082,3.57467,0.05437,0.053061,0.51238,268.81,0.55354
1613631600000,0.94498,0.5877,51901.96,0.0012308,264.35,4.9052,15.3185,1898.85,0.0014663,1.3245,32.6219,230.02,43.005,6.545,7.049,3.57811,0.05363,0.052508,0.50777,268.74,0.54838
1613635200000,0.93565,0.5947,51706.88,0.0012063,260.1,4.8185,15.0981,1890.16,0.0014292,1.3116,32.3825,230.2,42.97,6.394,6.913,3.57279,0.05301,0.052014,0.50399,264.2,0.54413
1613638800000,0.94727,0.6073,51770.99,0.001224,262.06,4.8576,15.2415,1901.12,0.0014503,1.3168,32.6236,232.88,43.346,6.4652,6.991,3.59238,0.05353,0.053769,0.50307,266.86,0.54409
1613642400000,0.94036,0.6009,51643.5,0.0012171,266.75,4.8284,15.1622,1916.01,0.0014561,1.3027,32.6945,231.59,43.119,6.4764,6.939,3.55501,0.0533,0.055561,0.50008,265.63,0.53779
1613646000000,0.92141,0.5953,51374.07,0.0012115,271.9,4.7598,14.9104,1900.41,0.0014334,1.2978,32.2,225.16,42.701,6.3807,6.834,3.52,0.05299,0.055024,0.49253,258.89,0.53348
1613649600000,0.93052,0.5968,51464.66,0.0012419,285.99,4.7858,14.9892,1902.01,0.0014769,1.3122,32.2704,228.1,42.897,6.3952,6.979,3.52868,0.05327,0.054461,0.49521,260.53,0.5327
1613653200000,0.93472,0.5969,51796.24,0.0012527,288.81,4.8089,15.105,1913.53,0.001475,1.3133,32.3516,228.61,42.84,6.3709,7.017,3.51282,0.05365,0.054991,0.49691,261.8,0.53703
1613656800000,0.93895,0.6086,52233.43,0.001244,295.11,4.8392,15.1205,1924.02,0.001478,1.3373,32.8975,230.59,43.78,6.4549,7.071,3.52202,0.05366,0.056892,0.49922,263.98,0.53682
1613660400000,0.92303,0.6167,51585.29,0.0012388,289.14,4.7908,14.7521,1907.91,0.0015247,1.3106,32.2635,225.14,43.704,6.3646,6.917,3.48168,0.05354,0.055577,0.49483,259.51,0.52918
1613664000000,0.91501,0.6302,52091.02,0.001257,285.63,4.877,15.0766,1922.37,0.0015201,1.3313,32.4314,227.13,44.807,6.4238,7.094,3.49931,0.0556,0.055168,0.49899,257.79,0.53371
1613667600000,0.91729,0.6182,51839.55,0.001227,286.85,4.8163,14.8595,1917.3,0.0014742,1.48,32.1412,224.7,44.117,6.3401,6.985,3.50412,0.05477,0.055,0.49569,256.16,0.53038
1613671200000,0.91731,0.6258,51862.85,0.001239,288.42,4.8493,14.9715,1926.17,0.0014732,1.5436,32.0559,225.22,43.895,6.4109,7.061,3.5221,0.05474,0.054483,0.50137,255.4,0.53402
1613674800000,0.90714,0.6248,51760.01,0.0012432,291.66,4.8554,14.8799,1922.55,0.0014915,1.4749,32.4523,224.3,43.939,6.4315,7.096,3.53155,0.05495,0.054266,0.50057,252.67,0.53415
1613678400000,0.9184,0.6393,52111.89,0.0012422,291.08,4.9498,14.8999,1938.2,0.00149,1.5116,32.7612,228.26,44.484,6.5194,7.076,3.57762,0.05535,0.055128,0.50373,255.64,0.54039
1613682000000,0.92041,0.6382,52007.21,0.0012403,288.37,4.9142,14.9986,1945.13,0.00151,1.532,32.8838,229.08,44.15,6.5604,7.145,3.55303,0.05542,0.05558,0.50229,257.53,0.54167
1613685600000,0.91338,0.6283,51837.19,0.0012451,286.43,4.8752,14.9162,1937.99,0.001485,1.5159,32.579,227.17,44.093,6.5394,7.149,3.52693,0.05504,0.054798,0.49927,260.41,0.53557
1613689200000,0.91442,0.6356,51552.6,0.0012596,281.15,4.8146,14.9458,1939.61,0.0014987,1.4956,32.4801,226.59,43.783,6.5367,7.133,3.56669,0.05492,0.054483,0.49656,260.94,0.53204
1613692800000,0.9205,0.6321,51511.33,0.001245,280.16,4.8115,14.8686,1928.42,0.0014877,1.4831,32.4465,226.65,43.9,6.5667,7.067,3.58853,0.05613,0.055277,0.49824,259.74,0.53183
1613696400000,0.90772,0.6285,51325.44,0.001279,278.21,4.754,14.652,1916.92,0.0014811,1.4444,32.1315,224.32,42.914,6.3719,6.915,3.59671,0.0554,0.053963,0.49451,258.45,0.52654
1613700000000,0.90309,0.6207,51248.52,0.0012731,281.48,4.7434,14.577,1916.52,0.0014885,1.4636,32.0629,225.42,43.001,6.3618,6.892,3.57279,0.05522,0.053268,0.49267,258.66,0.52546
1613703600000,0.8973,0.6163,51245.0,0.0012815,300.63,4.7704,14.6075,1910.21,0.0015027,1.4705,31.9826,225.05,43.136,6.31,6.922,3.56475,0.05688,0.052804,0.49243,260.4,0.52903
1613707200000,0.89023,0.605,51166.3,0.0012694,306.41,4.7333,14.6328,1903.26,0.0015015,1.4701,31.7564,223.87,42.843,6.2528,6.86,3.60512,0.05665,0.052734,0.48778,263.86,0.52616
1613710800000,0.89484,0.6072,51524.05,0.001321,303.47,4.7934,14.7112,1914.98,0.0015112,1.4917,31.9419,225.75,43.068,6.2864,6.862,3.63447,0.05973,0.052586,0.49135,264.13,0.52818
1613714400000,0.91074,0.6285,51734.88,0.0013275,307.0,5.1571,15.1338,1922.91,0.0015341,1.4643,32.4916,233.34,45.184,6.4397,7.147,3.58466,0.06023,0.053519,0.49973,268.2,0.53565
1613718000000,0.91428,0.6322,51727.08,0.0013303,318.5,5.1531,15.3626,1919.1,0.0015271,1.4711,32.6412,231.99,46.061,6.5056,7.124,3.57,0.06269,0.05463,0.50376,273.75,0.53739
1613721600000,0.91868,0.6223,52236.31,0.0013173,319.62,5.1567,15.1679,1921.5,0.0015598,1.4634,32.642,233.03,45.64,6.457,7.183,3.57137,0.06153,0.053961,0.50306,271.29,0.53621
1613725200000,0.92559,0.6232,52690.7,0.0013283,322.11,5.1547,15.1817,1933.1,0.0016302,1.5064,33.7601,233.88,45.758,6.5372,7.237,3.555,0.06158,0.053838,0.50892,271.29,0.53972
1613728800000,0.92468,0.6193,52687.6,0.0013299,328.47,5.148,15.2344,1927.39,0.0016967,1.5655,34.0077,231.09,46.151,6.5414,7.163,3.55169,0.06107,0.054051,0.50422,269.52,0.5351
1613732400000,0.94244,0.6336,52710.0,0.0013554,333.04,5.3172,15.3732,1934.38,0.0017546,1.5606,34.3172,232.9,47.753,6.603,7.257,3.56668,0.06154,0.0549,0.50875,271.44,0.54857
1613736000000,0.92645,0.6212,52534.75,0.0013253,320.13,5.2342,15.8406,1929.89,0.001742,1.5195,33.9269,231.16,48.994,6.6761,7.31,3.5473,0.06101,0.055446,0.5128,268.57,0.56046
1613739600000,0.92088,0.6216,52800.04,0.0013211,312.53,5.191,15.5096,1923.57,0.0017998,1.5102,33.8079,229.43,48.203,6.6627,7.25,3.54034,0.06108,0.054178,0.51136,266.26,0.55787
1613743200000,0.91061,0.6071,52890.0,0.001302,310.57,5.1087,15.0902,1915.72,0.0016963,1.4832,33.6447,226.76,47.356,6.5126,7.253,3.56919,0.0593,0.052916,0.50265,259.77,0.54476
1613746800000,0.91434,0.61,53863.19,0.0013179,319.77,5.1783,15.2328,1929.91,0.0017487,1.5102,34.3104,231.59,46.95,6.5536,7.264,3.63843,0.06019,0.053007,0.50274,268.59,0.54839
1613750400000,0.92176,0.6133,54368.65,0.0012956,310.14,5.1,15.1403,1946.33,0.0017489,1.479,34.3597,230.91,46.576,6.4853,7.181,3.65988,0.06043,0.052843,0.50624,266.83,0.55535
1613754000000,0.93291,0.6169,54765.49,0.0013036,315.15,5.1456,15.4225,1963.83,0.0018556,1.48,34.9304,237.06,48.156,6.5519,7.22,3.68348,0.06038,0.053215,0.51332,270.23,0.55826
1613757600000,0.93588,0.6121,55384.46,0.001325,315.24,5.1054,15.442,1966.94,0.0018871,1.4808,35.072,238.84,47.924,6.51,7.206,3.66268,0.05971,0.052906,0.51104,271.96,0.55425
1613761200000,0.92628,0.6094,54990.01,0.001379,315.81,5.1168,15.056,1952.88,0.0018375,1.4955,34.26,236.08,47.208,6.4882,7.314,3.68981,0.0596,0.052414,0.50454,274.91,0.55462
1613764800000,0.93676,0.6109,55348.33,0.001382,321.9,5.1581,14.8206,1951.69,0.001959,1.4828,34.5375,239.22,47.338,6.4827,7.405,3.75434,0.06031,0.05306,0.51381,279.03,0.56818
1613768400000,0.93756,0.6061,55651.16,0.0015292,328.66,5.1352,15.0218,1958.67,0.0019264,1.4724,34.4828,238.07,47.189,6.3852,7.29,3.72145,0.06142,0.053184,0.50802,277.49,0.56035
1613772000000,0.93717,0.6058,55426.4,0.0014289,324.74,5.155,15.1414,1952.0,0.0019249,1.4735,34.734,239.12,47.034,6.4256,7.235,3.69121,0.06059,0.05315,0.51013,276.19,0.56053
1613775600000,0.92581,0.6141,55906.0,0.001427,323.84,5.2267,15.3876,1955.0,0.0018465,1.4871,34.6846,236.5,47.847,6.5368,7.262,3.70937,0.06073,0.053602,0.51278,282.51,0.56465
1613779200000,0.92389,0.5994,56226.73,0.0014517,314.37,5.1611,15.3138,1933.46,0.0018018,1.463,34.1501,235.0,49.17,6.4205,7.172,3.73806,0.05858,0.053628,0.50663,283.5,0.55684
1613782800000,1.04797,0.6049,56179.17,0.001467,316.81,5.4354,15.8014,1950.43,0.0017659,1.4621,34.2683,237.34,48.525,6.5124,7.345,3.77985,0.06054,0.055786,0.52439,281.07,0.56084
1613786400000,1.06511,0.6125,56143.46,0.0014528,319.5,5.3951,16.0393,1983.35,0.0018899,1.4696,34.636,244.49,48.853,6.574,7.257,3.76696,0.06153,0.055502,0.52497,280.56,0.56359
1613790000000,1.03422,0.607,55706.07,0.0014171,318.51,5.3321,16.3183,2018.93,0.0018321,1.4903,34.7526,243.2,48.618,6.5219,7.198,3.74887,0.06092,0.054371,0.52051,279.45,0.56135
1613793600000,1.03974,0.6127,55815.19,0.0014207,318.91,5.3582,16.5519,2022.2,0.0019403,1.5171,34.9878,243.37,49.087,6.6145,7.229,3.79277,0.06111,0.05445,0.52384,277.93,0.56748
1613797200000,1.06274,0.6131,55675.43,0.0014179,324.18,5.3667,17.093,2014.45,0.001906,1.5043,34.742,242.41,48.816,6.6243,7.208,3.77908,0.0607,0.05487,0.52241,277.39,0.56931
1613800800000,1.05994,0.6235,55937.12,0.001444,322.66,5.3981,17.1288,2027.89,0.0019823,1.5215,35.2018,243.46,49.62,6.7123,7.343,3.79382,0.06139,0.056751,0.5295,276.55,0.57759
1613804400000,1.02335,0.6036,55207.92,0.0013839,318.08,5.2539,16.3026,1984.73,0.0019299,1.4915,34.2176,237.25,48.147,6.507,7.152,3.73048,0.06007,0.054762,0.51608,271.65,0.56541
1613808000000,1.03605,0.6051,55236.53,0.0014151,317.64,5.2435,16.1484,1990.98,0.002369,1.4928,34.1843,237.56,47.854,6.5102,7.119,3.65941,0.06043,0.055245,0.51672,272.67,0.56342
1613811600000,1.047,0.6091,55252.4,0.001456,318.96,5.2504,16.0812,2003.3,0.0023167,1.5366,34.8288,238.58,48.294,6.5588,7.165,3.70734,0.06145,0.0575,0.52028,273.03,0.56595
1613815200000,1.06735,0.6193,55895.31,0.0014783,330.78,5.3079,16.283,2003.78,0.00254,1.5397,35.1484,241.35,48.469,6.5718,7.235,3.76924,0.06199,0.057824,0.52443,277.6,0.56418
1613818800000,1.05897,0.6128,56355.91,0.0015045,325.06,5.2889,16.1459,1999.58,0.0026683,1.5279,35.8982,240.93,48.081,6.5934,7.227,3.87749,0.06137,0.056784,0.52072,273.21,0.55924
1613822400000,1.06744,0.6149,57291.92,0.0015705,324.48,5.3329,16.4292,2024.21,0.0024445,1.5296,36.2308,242.9,48.615,6.6135,7.308,3.79792,0.06161,0.056859,0.52471,273.29,0.55998
1613826000000,1.12079,0.6203,57274.34,0.0016462,325.9,5.3569,16.5008,2028.82,0.0022902,1.5195,36.5276,243.0,48.709,6.7484,7.237,3.73808,0.06162,0.058161,0.52597,269.34,0.5621
1613829600000,1.08281,0.6022,56280.83,0.001618,317.0,5.209,15.8151,1988.99,0.0022187,1.4926,35.169,233.71,47.107,6.6561,7.065,3.66649,0.0611,0.056429,0.51176,262.98,0.53382
1613833200000,1.08783,0.5978,56145.97,0.0016049,306.08,5.082,15.6335,1978.79,0.0023783,1.4579,34.95,232.85,46.06,6.523,6.941,3.61332,0.05969,0.0563,0.50826,260.35,0.53651
1613836800000,1.12992,0.628,56720.16,0.0016282,315.73,5.2073,16.0912,2001.93,0.0022969,1.4678,36.1769,236.47,47.543,6.6775,7.089,3.68504,0.0606,0.058798,0.51726,265.96,0.54247
1613840400000,1.15626,0.6124,57048.35,0.0016071,313.37,5.1858,15.8647,1996.58,0.0022948,1.4622,35.8794,237.15,47.148,6.67,7.047,3.69539,0.06058,0.058621,0.52106,264.23,0.54242
1613844000000,1.15237,0.6062,57115.24,0.0015888,312.57,5.1482,15.6095,1996.22,0.0022852,1.4689,35.903,235.27,46.914,6.6532,7.046,3.66374,0.06037,0.058447,0.51908,264.09,0.54126
1613847600000,1.14935,0.6074,56975.12,0.0015839,313.41,5.1066,15.7009,1992.56,0.002275,1.4647,35.737,234.6,46.862,6.7922,7.07,3.71154,0.06019,0.056899,0.51625,261.94,0.53614
1613851200000,1.16572,0.6065,56719.52,0.0015705,310.0,5.0923,15.5756,1986.28,0.0021768,1.4565,35.6196,233.19,46.66,6.6885,7.066,3.71507,0.06009,0.058216,0.51304,256.96,0.53918
1613854800000,1.14651,0.6005,56472.13,0.0015325,308.07,5.0464,15.51,1963.79,0.0021729,1.4344,35.1011,232.08,45.882,6.5952,6.953,3.69441,0.05914,0.056855,0.50758,256.97,0.53254
1613858400000,1.13961,0.5711,55423.99,0.0014501,292.46,4.7426,14.8062,1894.23,0.0021006,1.3616,33.9245,225.57,43.823,6.2601,6.647,3.60163,0.05692,0.053714,0.48303,255.3,0.50067
1613862000000,1.11568,0.5778,55841.19,0.0014891,297.28,4.839,15.0833,1913.0,0.0022773,1.3788,33.9387,226.65,43.866,6.2251,6.693,3.68594,0.05773,0.053554,0.48613,255.11,0.51167
1613865600000,1.1247,0.5819,55834.95,0.001477,298.95,4.8836,15.2039,1918.06,0.0022103,1.3792,34.0797,229.33,44.74,6.3026,6.725,3.739,0.0582,0.054963,0.48743,257.0,0.52113
1613869200000,1.12172,0.5854,56347.69,0.001458,300.78,4.9387,15.3464,1937.31,0.0021757,1.4046,34.3023,228.94,48.78,6.4154,6.928,3.72818,0.05839,0.054654,0.49248,257.72,0.52426
1613872800000,1.12154,0.5838,56318.08,0.0015094,302.44,4.9577,15.2203,1936.79,0.0022106,1.3929,34.4989,230.37,48.794,6.4005,7.056,3.69343,0.05869,0.055241,0.49165,257.96,0.52282
1613876400000,1.10501,0.5815,56505.22,0.0014913,297.57,4.9497,15.1531,1933.71,0.0023519,1.3986,34.0988,227.3,50.083,6.3735,7.05,3.65499,0.05847,0.054849,0.49155,255.84,0.52515
1613880000000,1.11138,0.5915,56701.08,0.0014939,296.28,4.972,15.3081,1943.89,0.002548,1.4235,34.0886,228.03,52.571,6.4619,7.203,3.68068,0.05917,0.055643,0.49518,256.99,0.52355
1613883600000,1.12617,0.5906,56545.13,0.0015246,300.81,4.9607,15.3392,1943.72,0.0023776,1.4199,34.1202,225.18,51.584,6.4547,7.144,3.67566,0.05893,0.055691,0.49359,256.84,0.52357
1613887200000,1.12274,0.5889,56493.23,0.0016338,296.12,4.9237,15.4513,1940.65,0.0024299,1.3983,33.8181,224.36,51.676,6.3844,7.048,3.67342,0.05871,0.055055,0.49216,254.49,0.52571
1613890800000,1.10373,0.572,56091.76,0.0016758,292.25,4.864,15.1399,1912.69,0.0025758,1.38,33.416,221.15,49.883,6.2486,6.857,3.6,0.05834,0.053617,0.48636,248.99,0.51734
1613894400000,1.1275,0.5939,56513.22,0.0016881,302.27,4.9556,15.431,1936.95,0.0025,1.4148,34.0072,225.9,51.298,6.4101,6.99,3.63988,0.0593,0.054906,0.49276,253.77,0.52444
1613898000000,1.1175,0.599,56795.81,0.0016566,315.3,5.0644,16.0387,1940.08,0.0025007,1.4378,34.062,227.96,52.299,6.4429,7.028,3.63685,0.05954,0.055389,0.49685,255.2,0.53056
1613901600000,1.14759,0.5996,57560.0,0.0016888,310.19,5.0903,15.9825,1971.19,0.0025172,1.449,34.5012,229.85,51.048,6.4758,7.061,3.63674,0.06005,0.055364,0.50254,251.96,0.53651
1613905200000,1.13573,0.5978,57284.79,0.0016741,309.59,5.1117,15.7309,1961.62,0.00241,1.4416,34.4645,228.51,51.424,6.4158,7.03,3.6189,0.06043,0.05456,0.50312,254.41,0.54913
1613908800000,1.13134,0.5951,56888.8,0.0016358,304.36,5.0297,15.6265,1941.93,0.002396,1.4218,34.1243,226.26,50.615,6.33,6.94,3.57471,0.05968,0.05416,0.49537,251.8,0.53727
1613912400000,1.1262,0.599,57154.19,0.001623,307.02,5.0251,15.6632,1947.92,0.0025119,1.4151,34.1934,226.23,51.421,6.3022,7.041,3.5714,0.05946,0.054842,0.49484,250.44,0.53909
1613916000000,1.12454,0.5982,57381.13,0.0016364,308.46,5.0769,16.0739,1962.42,0.002515,1.4268,34.5403,228.34,52.348,6.4292,7.025,3.58662,0.05972,0.055854,0.49718,254.56,0.53795
1613919600000,1.10726,0.5879,57313.99,0.0016175,306.04,5.1135,16.2497,1959.9,0.0025685,1.405,34.4425,230.05,51.77,6.3955,7.122,3.57797,0.05971,0.05578,0.49747,258.53,0.53921
1613923200000,1.09652,0.5862,57733.96,0.0016866,300.79,5.2111,15.922,1958.3,0.00297,1.3919,34.2185,229.34,50.925,6.3457,7.099,3.56248,0.06046,0.054796,0.49976,254.73,0.53862
1613926800000,1.09943,0.5874,57499.01,0.0016859,301.06,5.1892,15.9366,1949.99,0.0032078,1.3982,34.6259,229.82,51.234,6.3896,7.121,3.56168,0.06001,0.055271,0.49968,254.47,0.54539
1613930400000,1.10924,0.5864,58183.69,0.001718,301.26,5.1811,15.9899,1964.02,0.0034817,1.4298,34.8064,232.13,51.523,6.3658,7.185,3.595,0.06051,0.05568,0.50027,256.76,0.54679
1613934000000,1.11435,0.5898,58072.62,0.0017524,303.92,5.2051,15.9417,1966.13,0.0039237,1.4128,35.2282,230.87,52.161,6.4449,7.195,3.59274,0.06072,0.055447,0.50112,254.33,0.5489
1613937600000,1.09657,0.5788,57654.8,0.0017935,297.0,5.0895,15.6206,1929.68,0.0035315,1.3863,34.4223,226.37,51.83,6.3,7.062,3.53578,0.0597,0.054315,0.491,247.4,0.538
1613941200000,1.08004,0.5759,57293.53,0.0017127,294.97,5.0366,15.4277,1918.54,0.0032484,1.378,34.0447,226.15,51.045,6.2469,6.999,3.52013,0.05877,0.053532,0.48891,245.64,0.53325
1613944800000,1.09189,0.6,57328.47,0.0017968,299.88,5.0917,15.64,1928.16,0.0035048,1.385,33.8581,226.39,53.369,6.3128,7.131,3.53285,0.0593,0.054165,0.49341,247.39,0.54043
1613948400000,1.09894,0.6066,57408.57,0.0017378,301.52,5.1008,15.669,1933.53,0.00378,1.409,34.0915,227.13,54.9,6.3325,7.118,3.56677,0.05935,0.054826,0.49601,247.28,0.54468
1613952000000,1.05038,0.5867,56235.15,0.0017147,289.58,4.8927,15.1306,1887.08,0.0034061,1.3563,32.995,221.91,51.697,6.107,6.863,3.44307,0.05809,0.052815,0.47886,241.31,0.5285
1613955600000,1.07808,0.6043,56860.04,0.0018178,294.0,5.0001,15.52,1913.15,0.0034715,1.3751,33.3278,224.47,53.081,6.1972,6.971,3.51314,0.05901,0.053627,0.4839,244.0,0.53433
1613959200000,1.06534,0.5915,56855.12,0.0018447,289.56,4.9538,15.4413,1904.63,0.0035171,1.3573,32.9537,225.47,52.979,6.14,6.976,3.47559,0.05851,0.052942,0.4814,242.62,0.53217
1613962800000,1.04575,0.5748,55860.12,0.0018774,283.72,4.8524,15.0611,1870.36,0.00355,1.3394,32.5399,218.94,51.301,6.0539,6.79,3.42172,0.05725,0.051771,0.47426,238.12,0.52355
1613966400000,1.04018,0.5754,55786.36,0.0018818,284.64,4.8567,15.0989,1864.31,0.0033271,1.3352,32.2162,218.0,50.717,5.977,6.759,3.42931,0.0574,0.052222,0.47474,238.09,0.52521
1613970000000,1.03251,0.5708,55869.15,0.001744,281.12,4.9374,15.06,1868.57,0.00318,1.3297,32.0896,218.74,49.557,5.9697,6.725,3.37928,0.05684,0.051554,0.52551,236.55,0.64988
1613973600000,1.05001,0.5777,55989.36,0.0017689,285.81,5.0436,15.199,1872.68,0.003355,1.3533,32.4057,221.05,51.225,6.086,6.873,3.43387,0.05751,0.052645,0.49745,241.19,0.58812
1613977200000,1.07057,0.5895,56422.92,0.001803,289.81,5.0304,15.2936,1886.63,0.003344,1.3741,32.7717,222.9,51.389,6.1327,6.98,3.46236,0.05841,0.053312,0.50153,239.87,0.59398
1613980800000,1.03708,0.5737,55480.8,0.0017908,281.96,5.0556,15.1033,1855.21,0.0032812,1.3392,32.1652,217.97,50.156,5.9983,6.824,3.34794,0.05716,0.051751,0.48979,233.23,0.57413
1613984400000,1.01886,0.5552,54766.39,0.0017219,277.38,5.0545,14.8087,1820.85,0.0032533,1.3008,31.5197,213.85,48.3,5.8513,6.589,3.32321,0.0562,0.049516,0.47933,228.25,0.55925
1613988000000,1.01264,0.5528,54847.72,0.0017101,279.48,4.9647,14.7418,1816.0,0.0032825,1.2913,31.3859,212.2,49.3,5.8044,6.565,3.30994,0.05569,0.049909,0.47564,231.75,0.5583
1613991600000,1.00381,0.5463,54524.94,0.0016801,275.42,4.9808,14.5697,1802.65,0.003268,1.2661,30.998,208.36,48.659,5.7359,6.565,3.24209,0.05538,0.049582,0.47633,234.33,0.58427
1613995200000,0.99156,0.5369,53781.12,0.0016177,265.87,4.9239,14.3746,1781.41,0.003167,1.2311,30.7576,208.97,47.777,5.6895,6.359,3.17821,0.05386,0.04857,0.46502,227.54,0.57324
1613998800000,0.95963,0.5046,52070.47,0.0015383,252.25,4.7027,13.4149,1727.94,0.00306,1.1588,29.4881,201.35,45.232,5.3578,6.109,3.10808,0.05162,0.046146,0.44707,217.39,0.56534
1614002400000,1.03643,0.5306,53478.83,0.0016003,264.59,4.6496,13.8099,1756.52,0.0031442,1.22,30.2489,204.84,47.453,5.4429,6.261,3.17203,0.05268,0.048555,0.44745,218.21,0.56002
